AOBT,SCLK,LMST,LTST,UTC,PRESSURE,PRESSURE_FREQUENCY,PRESSURE_TEMP,PRESSURE_TEMP_FREQUENCY
597422582.700,597422571.072,00010M14:32:34.652,00010 13:49:01,2018-341T02:43:16.723Z,724.1173,20.0,269.2982,20.0
597422582.750,597422571.122,00010M14:32:34.701,00010 13:49:01,2018-341T02:43:16.773Z,724.1576,20.0,269.2986,20.0
597422582.800,597422571.172,00010M14:32:34.750,00010 13:49:01,2018-341T02:43:16.823Z,724.1936,20.0,269.2985,20.0
597422582.850,597422571.222,00010M14:32:34.798,00010 13:49:01,2018-341T02:43:16.873Z,724.1940,20.0,269.2985,20.0
597422582.900,597422571.272,00010M14:32:34.847,00010 13:49:01,2018-341T02:43:16.923Z,724.1733,20.0,269.2984,20.0
597422582.950,597422571.322,00010M14:32:34.896,00010 13:49:02,2018-341T02:43:16.973Z,724.1575,20.0,269.2983,20.0
597422583.000,597422571.372,00010M14:32:34.944,00010 13:49:02,2018-341T02:43:17.023Z,724.1627,20.0,269.2984,20.0
597422583.050,597422571.422,00010M14:32:34.993,00010 13:49:02,2018-341T02:43:17.073Z,724.1733,20.0,269.2983,20.0
597422583.100,597422571.472,00010M14:32:35.042,00010 13:49:02,2018-341T02:43:17.123Z,724.1785,20.0,269.2983,20.0
597422583.150,597422571.522,00010M14:32:35.090,00010 13:49:02,2018-341T02:43:17.173Z,724.1589,20.0,269.2985,20.0
597422583.200,597422571.572,00010M14:32:35.139,00010 13:49:02,2018-341T02:43:17.223Z,724.1609,20.0,269.2990,20.0
597422583.250,597422571.622,00010M14:32:35.188,00010 13:49:02,2018-341T02:43:17.273Z,724.1614,20.0,269.2990,20.0
597422583.300,597422571.672,00010M14:32:35.236,00010 13:49:02,2018-341T02:43:17.323Z,724.1415,20.0,269.2992,20.0
597422583.350,597422571.722,00010M14:32:35.285,00010 13:49:02,2018-341T02:43:17.373Z,724.1591,20.0,269.2990,20.0
597422583.400,597422571.772,00010M14:32:35.334,00010 13:49:02,2018-341T02:43:17.423Z,724.1806,20.0,269.2993,20.0
597422583.450,597422571.822,00010M14:32:35.382,00010 13:49:02,2018-341T02:43:17.473Z,724.1720,20.0,269.2992,20.0
597422583.500,597422571.872,00010M14:32:35.431,00010 13:49:02,2018-341T02:43:17.523Z,724.1622,20.0,269.2990,20.0
597422583.550,597422571.922,00010M14:32:35.480,00010 13:49:02,2018-341T02:43:17.573Z,724.1378,20.0,269.2993,20.0
597422583.600,597422571.972,00010M14:32:35.528,00010 13:49:02,2018-341T02:43:17.623Z,724.1117,20.0,269.2995,20.0
597422583.650,597422572.022,00010M14:32:35.577,00010 13:49:02,2018-341T02:43:17.673Z,724.1222,20.0,269.2995,20.0
597422583.700,597422572.072,00010M14:32:35.626,00010 13:49:02,2018-341T02:43:17.723Z,724.1465,20.0,269.2997,20.0
597422583.750,597422572.122,00010M14:32:35.674,00010 13:49:02,2018-341T02:43:17.773Z,724.1613,20.0,269.2996,20.0
597422583.800,597422572.172,00010M14:32:35.723,00010 13:49:02,2018-341T02:43:17.823Z,724.1435,20.0,269.2996,20.0
597422583.850,597422572.222,00010M14:32:35.772,00010 13:49:02,2018-341T02:43:17.873Z,724.1338,20.0,269.2994,20.0
597422583.900,597422572.272,00010M14:32:35.820,00010 13:49:02,2018-341T02:43:17.923Z,724.1226,20.0,269.2998,20.0
597422583.950,597422572.322,00010M14:32:35.869,00010 13:49:03,2018-341T02:43:17.973Z,724.1213,20.0,269.2997,20.0
597422584.000,597422572.372,00010M14:32:35.918,00010 13:49:03,2018-341T02:43:18.023Z,724.1267,20.0,269.2997,20.0
597422584.050,597422572.422,00010M14:32:35.966,00010 13:49:03,2018-341T02:43:18.073Z,724.1198,20.0,269.2998,20.0
597422584.100,597422572.472,00010M14:32:36.015,00010 13:49:03,2018-341T02:43:18.123Z,724.1163,20.0,269.2998,20.0
597422584.150,597422572.522,00010M14:32:36.064,00010 13:49:03,2018-341T02:43:18.173Z,724.0941,20.0,269.2999,20.0
597422584.200,597422572.572,00010M14:32:36.112,00010 13:49:03,2018-341T02:43:18.223Z,724.0837,20.0,269.3000,20.0
597422584.250,597422572.622,00010M14:32:36.161,00010 13:49:03,2018-341T02:43:18.273Z,724.0881,20.0,269.2999,20.0
597422584.300,597422572.672,00010M14:32:36.210,00010 13:49:03,2018-341T02:43:18.323Z,724.0990,20.0,269.3001,20.0
597422584.350,597422572.722,00010M14:32:36.258,00010 13:49:03,2018-341T02:43:18.373Z,724.1300,20.0,269.3003,20.0
597422584.400,597422572.772,00010M14:32:36.307,00010 13:49:03,2018-341T02:43:18.423Z,724.1480,20.0,269.3004,20.0
597422584.450,597422572.822,00010M14:32:36.355,00010 13:49:03,2018-341T02:43:18.473Z,724.1501,20.0,269.3005,20.0
597422584.500,597422572.872,00010M14:32:36.404,00010 13:49:03,2018-341T02:43:18.523Z,724.1397,20.0,269.3007,20.0
597422584.550,597422572.922,00010M14:32:36.453,00010 13:49:03,2018-341T02:43:18.573Z,724.1207,20.0,269.3003,20.0
597422584.600,597422572.972,00010M14:32:36.501,00010 13:49:03,2018-341T02:43:18.623Z,724.1098,20.0,269.3007,20.0
597422584.650,597422573.022,00010M14:32:36.550,00010 13:49:03,2018-341T02:43:18.673Z,724.1020,20.0,269.3007,20.0
597422584.700,597422573.072,00010M14:32:36.599,00010 13:49:03,2018-341T02:43:18.723Z,724.1096,20.0,269.3006,20.0
597422584.750,597422573.122,00010M14:32:36.647,00010 13:49:03,2018-341T02:43:18.773Z,724.1416,20.0,269.3007,20.0
597422584.800,597422573.172,00010M14:32:36.696,00010 13:49:03,2018-341T02:43:18.823Z,724.1728,20.0,269.3007,20.0
597422584.850,597422573.222,00010M14:32:36.745,00010 13:49:03,2018-341T02:43:18.873Z,724.1882,20.0,269.3008,20.0
597422584.900,597422573.272,00010M14:32:36.793,00010 13:49:03,2018-341T02:43:18.923Z,724.1835,20.0,269.3007,20.0
597422584.950,597422573.322,00010M14:32:36.842,00010 13:49:03,2018-341T02:43:18.973Z,724.2076,20.0,269.3010,20.0
597422585.000,597422573.372,00010M14:32:36.891,00010 13:49:04,2018-341T02:43:19.023Z,724.2437,20.0,269.3010,20.0
597422585.050,597422573.422,00010M14:32:36.939,00010 13:49:04,2018-341T02:43:19.073Z,724.2515,20.0,269.3008,20.0
597422585.100,597422573.472,00010M14:32:36.988,00010 13:49:04,2018-341T02:43:19.123Z,724.2689,20.0,269.3009,20.0
597422585.150,597422573.522,00010M14:32:37.037,00010 13:49:04,2018-341T02:43:19.173Z,724.2769,20.0,269.3011,20.0
597422585.200,597422573.572,00010M14:32:37.085,00010 13:49:04,2018-341T02:43:19.223Z,724.2580,20.0,269.3011,20.0
597422585.250,597422573.622,00010M14:32:37.134,00010 13:49:04,2018-341T02:43:19.273Z,724.2335,20.0,269.3011,20.0
597422585.300,597422573.672,00010M14:32:37.183,00010 13:49:04,2018-341T02:43:19.323Z,724.2086,20.0,269.3013,20.0
597422585.350,597422573.722,00010M14:32:37.231,00010 13:49:04,2018-341T02:43:19.373Z,724.2015,20.0,269.3014,20.0
597422585.400,597422573.772,00010M14:32:37.280,00010 13:49:04,2018-341T02:43:19.423Z,724.2080,20.0,269.3016,20.0
597422585.450,597422573.822,00010M14:32:37.329,00010 13:49:04,2018-341T02:43:19.473Z,724.2032,20.0,269.3015,20.0
597422585.500,597422573.872,00010M14:32:37.377,00010 13:49:04,2018-341T02:43:19.523Z,724.1852,20.0,269.3018,20.0
597422585.550,597422573.922,00010M14:32:37.426,00010 13:49:04,2018-341T02:43:19.573Z,724.1801,20.0,269.3015,20.0
597422585.600,597422573.972,00010M14:32:37.475,00010 13:49:04,2018-341T02:43:19.623Z,724.1995,20.0,269.3015,20.0
597422585.650,597422574.022,00010M14:32:37.523,00010 13:49:04,2018-341T02:43:19.673Z,724.2130,20.0,269.3014,20.0
597422585.700,597422574.072,00010M14:32:37.572,00010 13:49:04,2018-341T02:43:19.723Z,724.2401,20.0,269.3016,20.0
597422585.750,597422574.122,00010M14:32:37.621,00010 13:49:04,2018-341T02:43:19.773Z,724.2687,20.0,269.3015,20.0
597422585.800,597422574.172,00010M14:32:37.669,00010 13:49:04,2018-341T02:43:19.823Z,724.2477,20.0,269.3014,20.0
597422585.850,597422574.222,00010M14:32:37.718,00010 13:49:04,2018-341T02:43:19.873Z,724.2251,20.0,269.3013,20.0
597422585.900,597422574.272,00010M14:32:37.767,00010 13:49:04,2018-341T02:43:19.923Z,724.2362,20.0,269.3016,20.0
597422585.950,597422574.322,00010M14:32:37.815,00010 13:49:04,2018-341T02:43:19.973Z,724.2418,20.0,269.3020,20.0
597422586.000,597422574.372,00010M14:32:37.864,00010 13:49:05,2018-341T02:43:20.023Z,724.2114,20.0,269.3021,20.0
597422586.050,597422574.422,00010M14:32:37.913,00010 13:49:05,2018-341T02:43:20.073Z,724.1861,20.0,269.3021,20.0
597422586.100,597422574.472,00010M14:32:37.961,00010 13:49:05,2018-341T02:43:20.123Z,724.1759,20.0,269.3021,20.0
597422586.150,597422574.522,00010M14:32:38.010,00010 13:49:05,2018-341T02:43:20.173Z,724.1504,20.0,269.3036,20.0
597422586.200,597422574.572,00010M14:32:38.059,00010 13:49:05,2018-341T02:43:20.223Z,724.1614,20.0,269.3035,20.0
597422586.250,597422574.622,00010M14:32:38.107,00010 13:49:05,2018-341T02:43:20.273Z,724.1850,20.0,269.3038,20.0
597422586.300,597422574.672,00010M14:32:38.156,00010 13:49:05,2018-341T02:43:20.323Z,724.2072,20.0,269.3035,20.0
597422586.350,597422574.722,00010M14:32:38.205,00010 13:49:05,2018-341T02:43:20.373Z,724.2178,20.0,269.3039,20.0
597422586.400,597422574.772,00010M14:32:38.253,00010 13:49:05,2018-341T02:43:20.423Z,724.2074,20.0,269.3038,20.0
597422586.450,597422574.822,00010M14:32:38.302,00010 13:49:05,2018-341T02:43:20.473Z,724.1921,20.0,269.3038,20.0
597422586.500,597422574.872,00010M14:32:38.351,00010 13:49:05,2018-341T02:43:20.523Z,724.1985,20.0,269.3036,20.0
597422586.550,597422574.922,00010M14:32:38.399,00010 13:49:05,2018-341T02:43:20.573Z,724.1889,20.0,269.3036,20.0
597422586.600,597422574.972,00010M14:32:38.448,00010 13:49:05,2018-341T02:43:20.623Z,724.1700,20.0,269.3036,20.0
597422586.650,597422575.022,00010M14:32:38.497,00010 13:49:05,2018-341T02:43:20.673Z,724.1627,20.0,269.3038,20.0
597422586.700,597422575.072,00010M14:32:38.545,00010 13:49:05,2018-341T02:43:20.723Z,724.1440,20.0,269.3039,20.0
597422586.750,597422575.122,00010M14:32:38.594,00010 13:49:05,2018-341T02:43:20.773Z,724.1088,20.0,269.3040,20.0
597422586.800,597422575.172,00010M14:32:38.643,00010 13:49:05,2018-341T02:43:20.823Z,724.0843,20.0,269.3040,20.0
597422586.850,597422575.222,00010M14:32:38.691,00010 13:49:05,2018-341T02:43:20.873Z,724.0802,20.0,269.3042,20.0
597422586.900,597422575.272,00010M14:32:38.740,00010 13:49:05,2018-341T02:43:20.923Z,724.0881,20.0,269.3039,20.0
597422586.950,597422575.322,00010M14:32:38.789,00010 13:49:05,2018-341T02:43:20.973Z,724.0973,20.0,269.3038,20.0
597422587.000,597422575.372,00010M14:32:38.837,00010 13:49:05,2018-341T02:43:21.023Z,724.1074,20.0,269.3040,20.0
597422587.050,597422575.422,00010M14:32:38.886,00010 13:49:06,2018-341T02:43:21.073Z,724.1293,20.0,269.3039,20.0
597422587.100,597422575.472,00010M14:32:38.935,00010 13:49:06,2018-341T02:43:21.123Z,724.1384,20.0,269.3039,20.0
597422587.150,597422575.522,00010M14:32:38.983,00010 13:49:06,2018-341T02:43:21.173Z,724.1419,20.0,269.3040,20.0
597422587.200,597422575.572,00010M14:32:39.032,00010 13:49:06,2018-341T02:43:21.223Z,724.1529,20.0,269.3040,20.0
597422587.250,597422575.622,00010M14:32:39.081,00010 13:49:06,2018-341T02:43:21.273Z,724.1729,20.0,269.3042,20.0
597422587.300,597422575.672,00010M14:32:39.129,00010 13:49:06,2018-341T02:43:21.323Z,724.1860,20.0,269.3045,20.0
597422587.350,597422575.722,00010M14:32:39.178,00010 13:49:06,2018-341T02:43:21.373Z,724.1856,20.0,269.3043,20.0
597422587.400,597422575.772,00010M14:32:39.227,00010 13:49:06,2018-341T02:43:21.423Z,724.2168,20.0,269.3048,20.0
597422587.450,597422575.822,00010M14:32:39.275,00010 13:49:06,2018-341T02:43:21.473Z,724.2433,20.0,269.3049,20.0
597422587.500,597422575.872,00010M14:32:39.324,00010 13:49:06,2018-341T02:43:21.523Z,724.2377,20.0,269.3046,20.0
597422587.550,597422575.922,00010M14:32:39.373,00010 13:49:06,2018-341T02:43:21.573Z,724.2304,20.0,269.3044,20.0
597422587.600,597422575.972,00010M14:32:39.421,00010 13:49:06,2018-341T02:43:21.623Z,724.2178,20.0,269.3045,20.0
597422587.650,597422576.022,00010M14:32:39.470,00010 13:49:06,2018-341T02:43:21.673Z,724.2075,20.0,269.3043,20.0
597422587.700,597422576.072,00010M14:32:39.519,00010 13:49:06,2018-341T02:43:21.723Z,724.2203,20.0,269.3042,20.0
597422587.750,597422576.122,00010M14:32:39.567,00010 13:49:06,2018-341T02:43:21.773Z,724.2205,20.0,269.3042,20.0
597422587.800,597422576.172,00010M14:32:39.616,00010 13:49:06,2018-341T02:43:21.823Z,724.2187,20.0,269.3040,20.0
597422587.850,597422576.222,00010M14:32:39.665,00010 13:49:06,2018-341T02:43:21.873Z,724.1943,20.0,269.3042,20.0
597422587.900,597422576.272,00010M14:32:39.713,00010 13:49:06,2018-341T02:43:21.923Z,724.1331,20.0,269.3043,20.0
597422587.950,597422576.322,00010M14:32:39.762,00010 13:49:06,2018-341T02:43:21.973Z,724.1003,20.0,269.3043,20.0
597422588.000,597422576.372,00010M14:32:39.811,00010 13:49:06,2018-341T02:43:22.023Z,724.1033,20.0,269.3042,20.0
597422588.050,597422576.422,00010M14:32:39.859,00010 13:49:07,2018-341T02:43:22.073Z,724.0946,20.0,269.3047,20.0
597422588.100,597422576.472,00010M14:32:39.908,00010 13:49:07,2018-341T02:43:22.123Z,724.1018,20.0,269.3057,20.0
597422588.150,597422576.522,00010M14:32:39.957,00010 13:49:07,2018-341T02:43:22.173Z,724.1305,20.0,269.3062,20.0
597422588.200,597422576.572,00010M14:32:40.005,00010 13:49:07,2018-341T02:43:22.223Z,724.1728,20.0,269.3062,20.0
597422588.250,597422576.622,00010M14:32:40.054,00010 13:49:07,2018-341T02:43:22.273Z,724.2132,20.0,269.3065,20.0
597422588.300,597422576.672,00010M14:32:40.102,00010 13:49:07,2018-341T02:43:22.323Z,724.2406,20.0,269.3060,20.0
597422588.350,597422576.722,00010M14:32:40.151,00010 13:49:07,2018-341T02:43:22.373Z,724.2555,20.0,269.3060,20.0
597422588.400,597422576.772,00010M14:32:40.200,00010 13:49:07,2018-341T02:43:22.423Z,724.2644,20.0,269.3062,20.0
597422588.450,597422576.822,00010M14:32:40.248,00010 13:49:07,2018-341T02:43:22.473Z,724.2463,20.0,269.3061,20.0
597422588.500,597422576.872,00010M14:32:40.297,00010 13:49:07,2018-341T02:43:22.523Z,724.2485,20.0,269.3063,20.0
597422588.550,597422576.922,00010M14:32:40.346,00010 13:49:07,2018-341T02:43:22.573Z,724.2716,20.0,269.3065,20.0
597422588.600,597422576.972,00010M14:32:40.394,00010 13:49:07,2018-341T02:43:22.623Z,724.2457,20.0,269.3067,20.0
597422588.650,597422577.022,00010M14:32:40.443,00010 13:49:07,2018-341T02:43:22.673Z,724.2238,20.0,269.3067,20.0
597422588.700,597422577.072,00010M14:32:40.492,00010 13:49:07,2018-341T02:43:22.723Z,724.2179,20.0,269.3068,20.0
597422588.750,597422577.122,00010M14:32:40.540,00010 13:49:07,2018-341T02:43:22.773Z,724.1999,20.0,269.3068,20.0
597422588.800,597422577.172,00010M14:32:40.589,00010 13:49:07,2018-341T02:43:22.823Z,724.2118,20.0,269.3065,20.0
597422588.850,597422577.222,00010M14:32:40.638,00010 13:49:07,2018-341T02:43:22.873Z,724.2241,20.0,269.3068,20.0
597422588.900,597422577.272,00010M14:32:40.686,00010 13:49:07,2018-341T02:43:22.923Z,724.2126,20.0,269.3071,20.0
597422588.950,597422577.322,00010M14:32:40.735,00010 13:49:07,2018-341T02:43:22.973Z,724.2295,20.0,269.3074,20.0
597422589.000,597422577.372,00010M14:32:40.784,00010 13:49:07,2018-341T02:43:23.023Z,724.2495,20.0,269.3062,20.0
597422589.050,597422577.422,00010M14:32:40.832,00010 13:49:07,2018-341T02:43:23.073Z,724.2364,20.0,269.3057,20.0
597422589.100,597422577.472,00010M14:32:40.881,00010 13:49:08,2018-341T02:43:23.123Z,724.1994,20.0,269.3058,20.0
597422589.150,597422577.522,00010M14:32:40.930,00010 13:49:08,2018-341T02:43:23.173Z,724.1795,20.0,269.3060,20.0
597422589.200,597422577.572,00010M14:32:40.978,00010 13:49:08,2018-341T02:43:23.223Z,724.1620,20.0,269.3061,20.0
597422589.250,597422577.622,00010M14:32:41.027,00010 13:49:08,2018-341T02:43:23.273Z,724.1431,20.0,269.3062,20.0
597422589.300,597422577.672,00010M14:32:41.076,00010 13:49:08,2018-341T02:43:23.323Z,724.1453,20.0,269.3062,20.0
597422589.350,597422577.722,00010M14:32:41.124,00010 13:49:08,2018-341T02:43:23.373Z,724.1624,20.0,269.3062,20.0
597422589.400,597422577.772,00010M14:32:41.173,00010 13:49:08,2018-341T02:43:23.423Z,724.1557,20.0,269.3063,20.0
597422589.450,597422577.822,00010M14:32:41.222,00010 13:49:08,2018-341T02:43:23.473Z,724.1406,20.0,269.3064,20.0
597422589.500,597422577.872,00010M14:32:41.270,00010 13:49:08,2018-341T02:43:23.523Z,724.1275,20.0,269.3062,20.0
597422589.550,597422577.922,00010M14:32:41.319,00010 13:49:08,2018-341T02:43:23.573Z,724.1430,20.0,269.3063,20.0
597422589.600,597422577.972,00010M14:32:41.368,00010 13:49:08,2018-341T02:43:23.623Z,724.2025,20.0,269.3063,20.0
597422589.650,597422578.022,00010M14:32:41.416,00010 13:49:08,2018-341T02:43:23.673Z,724.2150,20.0,269.3065,20.0
597422589.700,597422578.072,00010M14:32:41.465,00010 13:49:08,2018-341T02:43:23.723Z,724.1773,20.0,269.3063,20.0
597422589.750,597422578.122,00010M14:32:41.514,00010 13:49:08,2018-341T02:43:23.773Z,724.1661,20.0,269.3062,20.0
597422589.800,597422578.172,00010M14:32:41.562,00010 13:49:08,2018-341T02:43:23.823Z,724.1835,20.0,269.3063,20.0
597422589.850,597422578.222,00010M14:32:41.611,00010 13:49:08,2018-341T02:43:23.873Z,724.1997,20.0,269.3067,20.0
597422589.900,597422578.272,00010M14:32:41.660,00010 13:49:08,2018-341T02:43:23.923Z,724.1874,20.0,269.3065,20.0
597422589.950,597422578.322,00010M14:32:41.708,00010 13:49:08,2018-341T02:43:23.973Z,724.1764,20.0,269.3070,20.0
597422590.000,597422578.372,00010M14:32:41.757,00010 13:49:08,2018-341T02:43:24.023Z,724.1473,20.0,269.3067,20.0
597422590.050,597422578.422,00010M14:32:41.806,00010 13:49:08,2018-341T02:43:24.073Z,724.1191,20.0,269.3069,20.0
597422590.100,597422578.472,00010M14:32:41.854,00010 13:49:09,2018-341T02:43:24.123Z,724.1202,20.0,269.3068,20.0
597422590.150,597422578.522,00010M14:32:41.903,00010 13:49:09,2018-341T02:43:24.173Z,724.1402,20.0,269.3067,20.0
597422590.200,597422578.572,00010M14:32:41.952,00010 13:49:09,2018-341T02:43:24.223Z,724.1729,20.0,269.3066,20.0
597422590.250,597422578.622,00010M14:32:42.000,00010 13:49:09,2018-341T02:43:24.273Z,724.2013,20.0,269.3068,20.0
597422590.300,597422578.672,00010M14:32:42.049,00010 13:49:09,2018-341T02:43:24.323Z,724.2207,20.0,269.3070,20.0
597422590.350,597422578.722,00010M14:32:42.098,00010 13:49:09,2018-341T02:43:24.373Z,724.2464,20.0,269.3070,20.0
597422590.400,597422578.772,00010M14:32:42.146,00010 13:49:09,2018-341T02:43:24.423Z,724.2604,20.0,269.3070,20.0
597422590.450,597422578.822,00010M14:32:42.195,00010 13:49:09,2018-341T02:43:24.473Z,724.2789,20.0,269.3073,20.0
597422590.500,597422578.872,00010M14:32:42.244,00010 13:49:09,2018-341T02:43:24.523Z,724.2665,20.0,269.3074,20.0
597422590.550,597422578.922,00010M14:32:42.292,00010 13:49:09,2018-341T02:43:24.573Z,724.2527,20.0,269.3074,20.0
597422590.600,597422578.972,00010M14:32:42.341,00010 13:49:09,2018-341T02:43:24.623Z,724.2433,20.0,269.3077,20.0
597422590.650,597422579.022,00010M14:32:42.390,00010 13:49:09,2018-341T02:43:24.673Z,724.2471,20.0,269.3075,20.0
597422590.700,597422579.072,00010M14:32:42.438,00010 13:49:09,2018-341T02:43:24.723Z,724.3045,20.0,269.3079,20.0
597422590.750,597422579.122,00010M14:32:42.487,00010 13:49:09,2018-341T02:43:24.773Z,724.3466,20.0,269.3089,20.0
597422590.800,597422579.172,00010M14:32:42.536,00010 13:49:09,2018-341T02:43:24.823Z,724.3347,20.0,269.3088,20.0
597422590.850,597422579.222,00010M14:32:42.584,00010 13:49:09,2018-341T02:43:24.873Z,724.2958,20.0,269.3086,20.0
597422590.900,597422579.272,00010M14:32:42.633,00010 13:49:09,2018-341T02:43:24.923Z,724.3035,20.0,269.3090,20.0
597422590.950,597422579.322,00010M14:32:42.682,00010 13:49:09,2018-341T02:43:24.973Z,724.3061,20.0,269.3092,20.0
597422591.000,597422579.372,00010M14:32:42.730,00010 13:49:09,2018-341T02:43:25.023Z,724.2607,20.0,269.3089,20.0
597422591.050,597422579.422,00010M14:32:42.779,00010 13:49:09,2018-341T02:43:25.073Z,724.2429,20.0,269.3091,20.0
597422591.100,597422579.472,00010M14:32:42.828,00010 13:49:09,2018-341T02:43:25.123Z,724.2400,20.0,269.3093,20.0
597422591.150,597422579.522,00010M14:32:42.876,00010 13:49:10,2018-341T02:43:25.173Z,724.2483,20.0,269.3093,20.0
597422591.200,597422579.572,00010M14:32:42.925,00010 13:49:10,2018-341T02:43:25.223Z,724.2866,20.0,269.3095,20.0
597422591.250,597422579.622,00010M14:32:42.974,00010 13:49:10,2018-341T02:43:25.273Z,724.3107,20.0,269.3093,20.0
597422591.300,597422579.672,00010M14:32:43.022,00010 13:49:10,2018-341T02:43:25.323Z,724.2762,20.0,269.3097,20.0
597422591.350,597422579.722,00010M14:32:43.071,00010 13:49:10,2018-341T02:43:25.373Z,724.2323,20.0,269.3099,20.0
597422591.400,597422579.772,00010M14:32:43.120,00010 13:49:10,2018-341T02:43:25.423Z,724.1844,20.0,269.3096,20.0
597422591.450,597422579.822,00010M14:32:43.168,00010 13:49:10,2018-341T02:43:25.473Z,724.1467,20.0,269.3099,20.0
597422591.500,597422579.872,00010M14:32:43.217,00010 13:49:10,2018-341T02:43:25.523Z,724.1420,20.0,269.3100,20.0
597422591.550,597422579.922,00010M14:32:43.266,00010 13:49:10,2018-341T02:43:25.573Z,724.1804,20.0,269.3104,20.0
597422591.600,597422579.972,00010M14:32:43.314,00010 13:49:10,2018-341T02:43:25.623Z,724.2456,20.0,269.3101,20.0
597422591.650,597422580.022,00010M14:32:43.363,00010 13:49:10,2018-341T02:43:25.673Z,724.2848,20.0,269.3102,20.0
597422591.700,597422580.072,00010M14:32:43.412,00010 13:49:10,2018-341T02:43:25.723Z,724.2984,20.0,269.3101,20.0
597422591.750,597422580.122,00010M14:32:43.460,00010 13:49:10,2018-341T02:43:25.773Z,724.2835,20.0,269.3102,20.0
597422591.800,597422580.172,00010M14:32:43.509,00010 13:49:10,2018-341T02:43:25.823Z,724.2525,20.0,269.3105,20.0
597422591.850,597422580.222,00010M14:32:43.558,00010 13:49:10,2018-341T02:43:25.873Z,724.2508,20.0,269.3105,20.0
