AOBT,SCLK,LMST,LTST,UTC,PRESSURE,PRESSURE_FREQUENCY,PRESSURE_TEMP,PRESSURE_TEMP_FREQUENCY
599153154.500,599153140.846,00030M02:23:44.449,00030 01:34:11,2018-361T03:26:09.202Z,744.5996,2.0,280.4039,0.2
599153155.000,599153141.346,00030M02:23:44.936,00030 01:34:11,2018-361T03:26:09.702Z,744.6101,2.0,,
599153155.500,599153141.846,00030M02:23:45.423,00030 01:34:12,2018-361T03:26:10.202Z,744.5881,2.0,,
599153156.000,599153142.346,00030M02:23:45.909,00030 01:34:12,2018-361T03:26:10.702Z,744.5567,2.0,,
599153156.500,599153142.846,00030M02:23:46.396,00030 01:34:13,2018-361T03:26:11.202Z,744.5720,2.0,,
599153157.000,599153143.346,00030M02:23:46.883,00030 01:34:13,2018-361T03:26:11.702Z,744.5822,2.0,,
599153157.500,599153143.846,00030M02:23:47.369,00030 01:34:14,2018-361T03:26:12.202Z,744.5877,2.0,,
599153158.000,599153144.346,00030M02:23:47.856,00030 01:34:14,2018-361T03:26:12.702Z,744.6030,2.0,,
599153158.500,599153144.846,00030M02:23:48.342,00030 01:34:15,2018-361T03:26:13.202Z,744.6084,2.0,,
599153159.000,599153145.346,00030M02:23:48.829,00030 01:34:15,2018-361T03:26:13.702Z,744.6002,2.0,,
599153159.500,599153145.846,00030M02:23:49.316,00030 01:34:16,2018-361T03:26:14.202Z,744.5940,2.0,280.4020,0.2
599153160.000,599153146.346,00030M02:23:49.802,00030 01:34:16,2018-361T03:26:14.702Z,744.6038,2.0,,
599153160.500,599153146.846,00030M02:23:50.289,00030 01:34:17,2018-361T03:26:15.202Z,744.6010,2.0,,
599153161.000,599153147.346,00030M02:23:50.775,00030 01:34:17,2018-361T03:26:15.702Z,744.5943,2.0,,
599153161.500,599153147.846,00030M02:23:51.262,00030 01:34:18,2018-361T03:26:16.202Z,744.6056,2.0,,
599153162.000,599153148.346,00030M02:23:51.749,00030 01:34:18,2018-361T03:26:16.702Z,744.6145,2.0,,
599153162.500,599153148.846,00030M02:23:52.235,00030 01:34:18,2018-361T03:26:17.202Z,744.6142,2.0,,
599153163.000,599153149.346,00030M02:23:52.722,00030 01:34:19,2018-361T03:26:17.702Z,744.6154,2.0,,
599153163.500,599153149.846,00030M02:23:53.209,00030 01:34:19,2018-361T03:26:18.202Z,744.6237,2.0,,
599153164.000,599153150.346,00030M02:23:53.695,00030 01:34:20,2018-361T03:26:18.702Z,744.6127,2.0,,
599153164.500,599153150.846,00030M02:23:54.182,00030 01:34:20,2018-361T03:26:19.202Z,744.6042,2.0,280.3999,0.2
599153165.000,599153151.346,00030M02:23:54.668,00030 01:34:21,2018-361T03:26:19.702Z,744.6150,2.0,,
599153165.500,599153151.846,00030M02:23:55.155,00030 01:34:21,2018-361T03:26:20.202Z,744.6174,2.0,,
599153166.000,599153152.346,00030M02:23:55.642,00030 01:34:22,2018-361T03:26:20.702Z,744.6134,2.0,,
599153166.500,599153152.846,00030M02:23:56.128,00030 01:34:22,2018-361T03:26:21.202Z,744.5959,2.0,,
599153167.000,599153153.346,00030M02:23:56.615,00030 01:34:23,2018-361T03:26:21.702Z,744.5957,2.0,,
599153167.500,599153153.846,00030M02:23:57.102,00030 01:34:23,2018-361T03:26:22.202Z,744.5991,2.0,,
599153168.000,599153154.346,00030M02:23:57.588,00030 01:34:24,2018-361T03:26:22.702Z,744.5920,2.0,,
599153168.500,599153154.846,00030M02:23:58.075,00030 01:34:24,2018-361T03:26:23.202Z,744.5983,2.0,,
599153169.000,599153155.346,00030M02:23:58.561,00030 01:34:25,2018-361T03:26:23.702Z,744.5996,2.0,,
599153169.500,599153155.846,00030M02:23:59.048,00030 01:34:25,2018-361T03:26:24.202Z,744.5950,2.0,280.3983,0.2
599153170.000,599153156.346,00030M02:23:59.535,00030 01:34:26,2018-361T03:26:24.702Z,744.5773,2.0,,
599153170.500,599153156.846,00030M02:24:00.021,00030 01:34:26,2018-361T03:26:25.202Z,744.5803,2.0,,
599153171.000,599153157.346,00030M02:24:00.508,00030 01:34:27,2018-361T03:26:25.702Z,744.5904,2.0,,
599153171.500,599153157.846,00030M02:24:00.995,00030 01:34:27,2018-361T03:26:26.202Z,744.5876,2.0,,
599153172.000,599153158.346,00030M02:24:01.481,00030 01:34:28,2018-361T03:26:26.702Z,744.6004,2.0,,
599153172.500,599153158.846,00030M02:24:01.968,00030 01:34:28,2018-361T03:26:27.202Z,744.6071,2.0,,
599153173.000,599153159.346,00030M02:24:02.454,00030 01:34:29,2018-361T03:26:27.702Z,744.6195,2.0,,
599153173.500,599153159.846,00030M02:24:02.941,00030 01:34:29,2018-361T03:26:28.202Z,744.6277,2.0,,
599153174.000,599153160.346,00030M02:24:03.428,00030 01:34:30,2018-361T03:26:28.702Z,744.6189,2.0,,
599153174.500,599153160.846,00030M02:24:03.914,00030 01:34:30,2018-361T03:26:29.202Z,744.6103,2.0,280.3965,0.2
599153175.000,599153161.346,00030M02:24:04.401,00030 01:34:31,2018-361T03:26:29.702Z,744.6129,2.0,,
599153175.500,599153161.846,00030M02:24:04.888,00030 01:34:31,2018-361T03:26:30.202Z,744.6259,2.0,,
599153176.000,599153162.346,00030M02:24:05.374,00030 01:34:32,2018-361T03:26:30.702Z,744.6163,2.0,,
599153176.500,599153162.846,00030M02:24:05.861,00030 01:34:32,2018-361T03:26:31.202Z,744.6043,2.0,,
599153177.000,599153163.346,00030M02:24:06.347,00030 01:34:33,2018-361T03:26:31.702Z,744.6185,2.0,,
599153177.500,599153163.846,00030M02:24:06.834,00030 01:34:33,2018-361T03:26:32.202Z,744.6176,2.0,,
599153178.000,599153164.346,00030M02:24:07.321,00030 01:34:34,2018-361T03:26:32.702Z,744.6141,2.0,,
599153178.500,599153164.846,00030M02:24:07.807,00030 01:34:34,2018-361T03:26:33.202Z,744.6330,2.0,,
599153179.000,599153165.345,00030M02:24:08.293,00030 01:34:35,2018-361T03:26:33.701Z,744.6294,2.0,,
599153179.500,599153165.845,00030M02:24:08.780,00030 01:34:35,2018-361T03:26:34.201Z,744.6216,2.0,280.3949,0.2
599153180.000,599153166.345,00030M02:24:09.266,00030 01:34:36,2018-361T03:26:34.701Z,744.6215,2.0,,
599153180.500,599153166.845,00030M02:24:09.753,00030 01:34:36,2018-361T03:26:35.201Z,744.6134,2.0,,
599153181.000,599153167.345,00030M02:24:10.239,00030 01:34:36,2018-361T03:26:35.701Z,744.6176,2.0,,
599153181.500,599153167.845,00030M02:24:10.726,00030 01:34:37,2018-361T03:26:36.201Z,744.6259,2.0,,
599153182.000,599153168.345,00030M02:24:11.213,00030 01:34:37,2018-361T03:26:36.701Z,744.6345,2.0,,
599153182.500,599153168.845,00030M02:24:11.699,00030 01:34:38,2018-361T03:26:37.201Z,744.6412,2.0,,
599153183.000,599153169.345,00030M02:24:12.186,00030 01:34:38,2018-361T03:26:37.701Z,744.6418,2.0,,
599153183.500,599153169.845,00030M02:24:12.673,00030 01:34:39,2018-361T03:26:38.201Z,744.6270,2.0,,
599153184.000,599153170.345,00030M02:24:13.159,00030 01:34:39,2018-361T03:26:38.701Z,744.6182,2.0,,
599153184.500,599153170.845,00030M02:24:13.646,00030 01:34:40,2018-361T03:26:39.201Z,744.6300,2.0,280.3937,0.2
599153185.000,599153171.345,00030M02:24:14.132,00030 01:34:40,2018-361T03:26:39.701Z,744.6287,2.0,,
599153185.500,599153171.845,00030M02:24:14.619,00030 01:34:41,2018-361T03:26:40.201Z,744.6368,2.0,,
599153186.000,599153172.345,00030M02:24:15.106,00030 01:34:41,2018-361T03:26:40.701Z,744.6375,2.0,,
599153186.500,599153172.845,00030M02:24:15.592,00030 01:34:42,2018-361T03:26:41.201Z,744.6222,2.0,,
599153187.000,599153173.345,00030M02:24:16.079,00030 01:34:42,2018-361T03:26:41.701Z,744.6325,2.0,,
599153187.500,599153173.845,00030M02:24:16.566,00030 01:34:43,2018-361T03:26:42.201Z,744.6385,2.0,,
599153188.000,599153174.345,00030M02:24:17.052,00030 01:34:43,2018-361T03:26:42.701Z,744.6263,2.0,,
599153188.500,599153174.845,00030M02:24:17.539,00030 01:34:44,2018-361T03:26:43.201Z,744.6108,2.0,,
599153189.000,599153175.345,00030M02:24:18.025,00030 01:34:44,2018-361T03:26:43.701Z,744.6232,2.0,,
599153189.500,599153175.845,00030M02:24:18.512,00030 01:34:45,2018-361T03:26:44.201Z,744.6501,2.0,280.3923,0.2
599153190.000,599153176.345,00030M02:24:18.999,00030 01:34:45,2018-361T03:26:44.701Z,744.6399,2.0,,
599153190.500,599153176.845,00030M02:24:19.485,00030 01:34:46,2018-361T03:26:45.201Z,744.6360,2.0,,
599153191.000,599153177.345,00030M02:24:19.972,00030 01:34:46,2018-361T03:26:45.701Z,744.6472,2.0,,
599153191.500,599153177.845,00030M02:24:20.459,00030 01:34:47,2018-361T03:26:46.201Z,744.6476,2.0,,
599153192.000,599153178.345,00030M02:24:20.945,00030 01:34:47,2018-361T03:26:46.701Z,744.6519,2.0,,
599153192.500,599153178.845,00030M02:24:21.432,00030 01:34:48,2018-361T03:26:47.201Z,744.6436,2.0,,
599153193.000,599153179.345,00030M02:24:21.918,00030 01:34:48,2018-361T03:26:47.701Z,744.6410,2.0,,
599153193.500,599153179.845,00030M02:24:22.405,00030 01:34:49,2018-361T03:26:48.201Z,744.6565,2.0,,
599153194.000,599153180.345,00030M02:24:22.892,00030 01:34:49,2018-361T03:26:48.701Z,744.6665,2.0,,
599153194.500,599153180.845,00030M02:24:23.378,00030 01:34:50,2018-361T03:26:49.201Z,744.6685,2.0,280.3902,0.2
599153195.000,599153181.345,00030M02:24:23.865,00030 01:34:50,2018-361T03:26:49.701Z,744.6646,2.0,,
599153195.500,599153181.845,00030M02:24:24.352,00030 01:34:51,2018-361T03:26:50.201Z,744.6791,2.0,,
599153196.000,599153182.345,00030M02:24:24.838,00030 01:34:51,2018-361T03:26:50.701Z,744.6890,2.0,,
599153196.500,599153182.845,00030M02:24:25.325,00030 01:34:52,2018-361T03:26:51.201Z,744.6828,2.0,,
599153197.000,599153183.345,00030M02:24:25.811,00030 01:34:52,2018-361T03:26:51.701Z,744.6812,2.0,,
599153197.500,599153183.845,00030M02:24:26.298,00030 01:34:53,2018-361T03:26:52.201Z,744.6748,2.0,,
599153198.000,599153184.345,00030M02:24:26.785,00030 01:34:53,2018-361T03:26:52.701Z,744.6844,2.0,,
599153198.500,599153184.845,00030M02:24:27.271,00030 01:34:54,2018-361T03:26:53.201Z,744.6949,2.0,,
599153199.000,599153185.345,00030M02:24:27.758,00030 01:34:54,2018-361T03:26:53.701Z,744.6907,2.0,,
599153199.500,599153185.845,00030M02:24:28.244,00030 01:34:54,2018-361T03:26:54.201Z,744.6928,2.0,280.3885,0.2
599153200.000,599153186.345,00030M02:24:28.731,00030 01:34:55,2018-361T03:26:54.701Z,744.6955,2.0,,
599153200.500,599153186.845,00030M02:24:29.218,00030 01:34:55,2018-361T03:26:55.201Z,744.7001,2.0,,
599153201.000,599153187.345,00030M02:24:29.704,00030 01:34:56,2018-361T03:26:55.701Z,744.6986,2.0,,
599153201.500,599153187.845,00030M02:24:30.191,00030 01:34:56,2018-361T03:26:56.201Z,744.6894,2.0,,
599153202.000,599153188.345,00030M02:24:30.678,00030 01:34:57,2018-361T03:26:56.701Z,744.6888,2.0,,
599153202.500,599153188.845,00030M02:24:31.164,00030 01:34:57,2018-361T03:26:57.201Z,744.6821,2.0,,
599153203.000,599153189.345,00030M02:24:31.651,00030 01:34:58,2018-361T03:26:57.701Z,744.6847,2.0,,
599153203.500,599153189.845,00030M02:24:32.137,00030 01:34:58,2018-361T03:26:58.201Z,744.6927,2.0,,
599153204.000,599153190.345,00030M02:24:32.624,00030 01:34:59,2018-361T03:26:58.701Z,744.6855,2.0,,
599153204.500,599153190.845,00030M02:24:33.111,00030 01:34:59,2018-361T03:26:59.201Z,744.7035,2.0,280.3872,0.2
599153205.000,599153191.345,00030M02:24:33.597,00030 01:35:00,2018-361T03:26:59.701Z,744.7127,2.0,,
599153205.500,599153191.845,00030M02:24:34.084,00030 01:35:00,2018-361T03:27:00.201Z,744.7008,2.0,,
599153206.000,599153192.345,00030M02:24:34.571,00030 01:35:01,2018-361T03:27:00.701Z,744.7020,2.0,,
599153206.500,599153192.845,00030M02:24:35.057,00030 01:35:01,2018-361T03:27:01.201Z,744.6939,2.0,,
599153207.000,599153193.345,00030M02:24:35.544,00030 01:35:02,2018-361T03:27:01.701Z,744.6968,2.0,,
599153207.500,599153193.845,00030M02:24:36.030,00030 01:35:02,2018-361T03:27:02.201Z,744.7079,2.0,,
599153208.000,599153194.345,00030M02:24:36.517,00030 01:35:03,2018-361T03:27:02.701Z,744.7050,2.0,,
599153208.500,599153194.845,00030M02:24:37.004,00030 01:35:03,2018-361T03:27:03.201Z,744.7016,2.0,,
599153209.000,599153195.345,00030M02:24:37.490,00030 01:35:04,2018-361T03:27:03.701Z,744.7050,2.0,,
599153209.500,599153195.845,00030M02:24:37.977,00030 01:35:04,2018-361T03:27:04.201Z,744.7060,2.0,280.3849,0.2
599153210.000,599153196.345,00030M02:24:38.464,00030 01:35:05,2018-361T03:27:04.701Z,744.7043,2.0,,
599153210.500,599153196.845,00030M02:24:38.950,00030 01:35:05,2018-361T03:27:05.201Z,744.7135,2.0,,
599153211.000,599153197.345,00030M02:24:39.437,00030 01:35:06,2018-361T03:27:05.701Z,744.7183,2.0,,
599153211.500,599153197.845,00030M02:24:39.923,00030 01:35:06,2018-361T03:27:06.201Z,744.7165,2.0,,
599153212.000,599153198.345,00030M02:24:40.410,00030 01:35:07,2018-361T03:27:06.701Z,744.6973,2.0,,
599153212.500,599153198.845,00030M02:24:40.897,00030 01:35:07,2018-361T03:27:07.201Z,744.6742,2.0,,
599153213.000,599153199.345,00030M02:24:41.383,00030 01:35:08,2018-361T03:27:07.701Z,744.6728,2.0,,
599153213.500,599153199.845,00030M02:24:41.870,00030 01:35:08,2018-361T03:27:08.201Z,744.6670,2.0,,
599153214.000,599153200.345,00030M02:24:42.357,00030 01:35:09,2018-361T03:27:08.701Z,744.6784,2.0,,
599153214.500,599153200.845,00030M02:24:42.843,00030 01:35:09,2018-361T03:27:09.201Z,744.6943,2.0,280.3833,0.2
599153215.000,599153201.345,00030M02:24:43.330,00030 01:35:10,2018-361T03:27:09.701Z,744.6882,2.0,,
599153215.500,599153201.845,00030M02:24:43.816,00030 01:35:10,2018-361T03:27:10.201Z,744.6888,2.0,,
599153216.000,599153202.345,00030M02:24:44.303,00030 01:35:11,2018-361T03:27:10.701Z,744.6842,2.0,,
599153216.500,599153202.845,00030M02:24:44.790,00030 01:35:11,2018-361T03:27:11.201Z,744.6837,2.0,,
599153217.000,599153203.345,00030M02:24:45.276,00030 01:35:12,2018-361T03:27:11.701Z,744.6922,2.0,,
599153217.500,599153203.845,00030M02:24:45.763,00030 01:35:12,2018-361T03:27:12.201Z,744.6917,2.0,,
599153218.000,599153204.345,00030M02:24:46.250,00030 01:35:12,2018-361T03:27:12.701Z,744.6983,2.0,,
599153218.500,599153204.845,00030M02:24:46.736,00030 01:35:13,2018-361T03:27:13.201Z,744.7084,2.0,,
599153219.000,599153205.345,00030M02:24:47.223,00030 01:35:13,2018-361T03:27:13.701Z,744.7043,2.0,,
599153219.500,599153205.845,00030M02:24:47.709,00030 01:35:14,2018-361T03:27:14.201Z,744.7045,2.0,280.3817,0.2
599153220.000,599153206.345,00030M02:24:48.196,00030 01:35:14,2018-361T03:27:14.701Z,744.7095,2.0,,
599153220.500,599153206.845,00030M02:24:48.683,00030 01:35:15,2018-361T03:27:15.201Z,744.7034,2.0,,
599153221.000,599153207.345,00030M02:24:49.169,00030 01:35:15,2018-361T03:27:15.701Z,744.7066,2.0,,
599153221.500,599153207.845,00030M02:24:49.656,00030 01:35:16,2018-361T03:27:16.201Z,744.7022,2.0,,
599153222.000,599153208.345,00030M02:24:50.143,00030 01:35:16,2018-361T03:27:16.701Z,744.6918,2.0,,
599153222.500,599153208.845,00030M02:24:50.629,00030 01:35:17,2018-361T03:27:17.201Z,744.6897,2.0,,
599153223.000,599153209.345,00030M02:24:51.116,00030 01:35:17,2018-361T03:27:17.701Z,744.6856,2.0,,
599153223.500,599153209.845,00030M02:24:51.602,00030 01:35:18,2018-361T03:27:18.201Z,744.6977,2.0,,
599153224.000,599153210.345,00030M02:24:52.089,00030 01:35:18,2018-361T03:27:18.701Z,744.6963,2.0,,
599153224.500,599153210.845,00030M02:24:52.576,00030 01:35:19,2018-361T03:27:19.201Z,744.6825,2.0,280.3796,0.2
599153225.000,599153211.345,00030M02:24:53.062,00030 01:35:19,2018-361T03:27:19.701Z,744.6811,2.0,,
599153225.500,599153211.845,00030M02:24:53.549,00030 01:35:20,2018-361T03:27:20.201Z,744.6879,2.0,,
599153226.000,599153212.345,00030M02:24:54.036,00030 01:35:20,2018-361T03:27:20.701Z,744.7009,2.0,,
599153226.500,599153212.845,00030M02:24:54.522,00030 01:35:21,2018-361T03:27:21.201Z,744.6885,2.0,,
599153227.000,599153213.345,00030M02:24:55.009,00030 01:35:21,2018-361T03:27:21.701Z,744.6822,2.0,,
599153227.500,599153213.845,00030M02:24:55.495,00030 01:35:22,2018-361T03:27:22.201Z,744.6936,2.0,,
599153228.000,599153214.344,00030M02:24:55.981,00030 01:35:22,2018-361T03:27:22.700Z,744.6928,2.0,,
599153228.500,599153214.844,00030M02:24:56.468,00030 01:35:23,2018-361T03:27:23.200Z,744.6784,2.0,,
599153229.000,599153215.344,00030M02:24:56.954,00030 01:35:23,2018-361T03:27:23.700Z,744.6552,2.0,,
599153229.500,599153215.844,00030M02:24:57.441,00030 01:35:24,2018-361T03:27:24.200Z,744.6626,2.0,280.3782,0.2
599153230.000,599153216.344,00030M02:24:57.928,00030 01:35:24,2018-361T03:27:24.700Z,744.6798,2.0,,
599153230.500,599153216.844,00030M02:24:58.414,00030 01:35:25,2018-361T03:27:25.200Z,744.6828,2.0,,
599153231.000,599153217.344,00030M02:24:58.901,00030 01:35:25,2018-361T03:27:25.700Z,744.6864,2.0,,
599153231.500,599153217.844,00030M02:24:59.387,00030 01:35:26,2018-361T03:27:26.200Z,744.6852,2.0,,
599153232.000,599153218.344,00030M02:24:59.874,00030 01:35:26,2018-361T03:27:26.700Z,744.6906,2.0,,
599153232.500,599153218.844,00030M02:25:00.361,00030 01:35:27,2018-361T03:27:27.200Z,744.6851,2.0,,
599153233.000,599153219.344,00030M02:25:00.847,00030 01:35:27,2018-361T03:27:27.700Z,744.6759,2.0,,
599153233.500,599153219.844,00030M02:25:01.334,00030 01:35:28,2018-361T03:27:28.200Z,744.6843,2.0,,
599153234.000,599153220.344,00030M02:25:01.820,00030 01:35:28,2018-361T03:27:28.700Z,744.6836,2.0,,
599153234.500,599153220.844,00030M02:25:02.307,00030 01:35:29,2018-361T03:27:29.200Z,744.6856,2.0,280.3763,0.2
599153235.000,599153221.344,00030M02:25:02.794,00030 01:35:29,2018-361T03:27:29.700Z,744.6920,2.0,,
599153235.500,599153221.844,00030M02:25:03.280,00030 01:35:30,2018-361T03:27:30.200Z,744.6935,2.0,,
599153236.000,599153222.344,00030M02:25:03.767,00030 01:35:30,2018-361T03:27:30.700Z,744.6960,2.0,,
599153236.500,599153222.844,00030M02:25:04.254,00030 01:35:30,2018-361T03:27:31.200Z,744.6874,2.0,,
599153237.000,599153223.344,00030M02:25:04.740,00030 01:35:31,2018-361T03:27:31.700Z,744.6966,2.0,,
599153237.500,599153223.844,00030M02:25:05.227,00030 01:35:31,2018-361T03:27:32.200Z,744.6953,2.0,,
599153238.000,599153224.344,00030M02:25:05.713,00030 01:35:32,2018-361T03:27:32.700Z,744.6749,2.0,,
599153238.500,599153224.844,00030M02:25:06.200,00030 01:35:32,2018-361T03:27:33.200Z,744.6860,2.0,,
599153239.000,599153225.344,00030M02:25:06.687,00030 01:35:33,2018-361T03:27:33.700Z,744.6818,2.0,,
599153239.500,599153225.844,00030M02:25:07.173,00030 01:35:33,2018-361T03:27:34.200Z,744.6762,2.0,280.3750,0.2
599153240.000,599153226.344,00030M02:25:07.660,00030 01:35:34,2018-361T03:27:34.700Z,744.6895,2.0,,
599153240.500,599153226.844,00030M02:25:08.147,00030 01:35:34,2018-361T03:27:35.200Z,744.6867,2.0,,
599153241.000,599153227.344,00030M02:25:08.633,00030 01:35:35,2018-361T03:27:35.700Z,744.6899,2.0,,
599153241.500,599153227.844,00030M02:25:09.120,00030 01:35:35,2018-361T03:27:36.200Z,744.6874,2.0,,
599153242.000,599153228.344,00030M02:25:09.606,00030 01:35:36,2018-361T03:27:36.700Z,744.6826,2.0,,
599153242.500,599153228.844,00030M02:25:10.093,00030 01:35:36,2018-361T03:27:37.200Z,744.6923,2.0,,
599153243.000,599153229.344,00030M02:25:10.580,00030 01:35:37,2018-361T03:27:37.700Z,744.6919,2.0,,
599153243.500,599153229.844,00030M02:25:11.066,00030 01:35:37,2018-361T03:27:38.200Z,744.6895,2.0,,
599153244.000,599153230.344,00030M02:25:11.553,00030 01:35:38,2018-361T03:27:38.700Z,744.6913,2.0,,
599153244.500,599153230.844,00030M02:25:12.040,00030 01:35:38,2018-361T03:27:39.200Z,744.6964,2.0,280.3734,0.2
599153245.000,599153231.344,00030M02:25:12.526,00030 01:35:39,2018-361T03:27:39.700Z,744.6917,2.0,,
599153245.500,599153231.844,00030M02:25:13.013,00030 01:35:39,2018-361T03:27:40.200Z,744.6766,2.0,,
599153246.000,599153232.344,00030M02:25:13.499,00030 01:35:40,2018-361T03:27:40.700Z,744.6821,2.0,,
599153246.500,599153232.844,00030M02:25:13.986,00030 01:35:40,2018-361T03:27:41.200Z,744.6756,2.0,,
599153247.000,599153233.344,00030M02:25:14.473,00030 01:35:41,2018-361T03:27:41.700Z,744.6565,2.0,,
599153247.500,599153233.844,00030M02:25:14.959,00030 01:35:41,2018-361T03:27:42.200Z,744.6539,2.0,,
599153248.000,599153234.344,00030M02:25:15.446,00030 01:35:42,2018-361T03:27:42.700Z,744.6554,2.0,,
599153248.500,599153234.844,00030M02:25:15.933,00030 01:35:42,2018-361T03:27:43.200Z,744.6682,2.0,,
599153249.000,599153235.344,00030M02:25:16.419,00030 01:35:43,2018-361T03:27:43.700Z,744.6659,2.0,,
599153249.500,599153235.844,00030M02:25:16.906,00030 01:35:43,2018-361T03:27:44.200Z,744.6462,2.0,280.3708,0.2
599153250.000,599153236.344,00030M02:25:17.392,00030 01:35:44,2018-361T03:27:44.700Z,744.6452,2.0,,
599153250.500,599153236.844,00030M02:25:17.879,00030 01:35:44,2018-361T03:27:45.200Z,744.6478,2.0,,
599153251.000,599153237.344,00030M02:25:18.366,00030 01:35:45,2018-361T03:27:45.700Z,744.6426,2.0,,
599153251.500,599153237.844,00030M02:25:18.852,00030 01:35:45,2018-361T03:27:46.200Z,744.6412,2.0,,
599153252.000,599153238.344,00030M02:25:19.339,00030 01:35:46,2018-361T03:27:46.700Z,744.6514,2.0,,
599153252.500,599153238.844,00030M02:25:19.826,00030 01:35:46,2018-361T03:27:47.200Z,744.6556,2.0,,
599153253.000,599153239.344,00030M02:25:20.312,00030 01:35:47,2018-361T03:27:47.700Z,744.6537,2.0,,
599153253.500,599153239.844,00030M02:25:20.799,00030 01:35:47,2018-361T03:27:48.200Z,744.6706,2.0,,
599153254.000,599153240.344,00030M02:25:21.285,00030 01:35:48,2018-361T03:27:48.700Z,744.6777,2.0,,
599153254.500,599153240.844,00030M02:25:21.772,00030 01:35:48,2018-361T03:27:49.200Z,744.6694,2.0,280.3696,0.2
599153255.000,599153241.344,00030M02:25:22.259,00030 01:35:48,2018-361T03:27:49.700Z,744.6770,2.0,,
599153255.500,599153241.844,00030M02:25:22.745,00030 01:35:49,2018-361T03:27:50.200Z,744.6846,2.0,,
599153256.000,599153242.344,00030M02:25:23.232,00030 01:35:49,2018-361T03:27:50.700Z,744.6900,2.0,,
599153256.500,599153242.844,00030M02:25:23.719,00030 01:35:50,2018-361T03:27:51.200Z,744.6949,2.0,,
599153257.000,599153243.344,00030M02:25:24.205,00030 01:35:50,2018-361T03:27:51.700Z,744.6867,2.0,,
599153257.500,599153243.844,00030M02:25:24.692,00030 01:35:51,2018-361T03:27:52.200Z,744.6869,2.0,,
599153258.000,599153244.344,00030M02:25:25.178,00030 01:35:51,2018-361T03:27:52.700Z,744.6957,2.0,,
599153258.500,599153244.844,00030M02:25:25.665,00030 01:35:52,2018-361T03:27:53.200Z,744.6980,2.0,,
